141	192	5.77714
140	192	5.05955
153	191	5.07041
152	191	5.19771
151	191	312.301
150	191	1134.78
149	191	1037.62
148	191	102.516
147	191	5.17065
146	191	5.09113
145	191	31.2786
144	191	879.32
143	191	1168.89
142	191	479.716
141	191	7.31795
140	191	5.10774
152	190	5.12007
151	190	148.086
150	190	942.262
149	190	779.963
148	190	43.0802
147	190	5.13943
146	190	5.09541
145	190	6.27524
144	190	163.282
143	190	384.362
142	190	45.5388
141	190	5.15673
152	189	5.07964
151	189	6.57362
150	189	46.2117
149	189	31.8965
148	189	5.53202
147	189	5.07539
145	189	5.0931
144	189	5.21211
143	189	5.91666
142	189	5.14128
141	189	5.08111
151	188	5.0667
150	188	5.13177
149	188	5.07483
148	188	5.06974
143	188	5.04036
238	167	5.04044
236	168	5.05548
235	168	5.06754
234	168	5.03869
237	167	5.15227
236	167	7.66599
235	167	25.4088
234	167	6.51876
233	167	5.10923
238	166	5.06829
237	166	9.63465
236	166	424.801
235	166	824.782
234	166	259.472
233	166	5.62803
232	166	5.04109
238	165	5.11456
237	165	22.8269
236	165	825.878
235	165	1706.06
234	165	628.74
233	165	12.4841
232	165	5.10552
238	164	5.108
237	164	5.83144
236	164	297.287
235	164	630.42
234	164	162.252
233	164	5.17011
232	164	5.04455
237	163	5.1365
236	163	5.51201
235	163	15.8156
234	163	5.20427
233	163	5.12035
236	162	5.06801
235	162	5.07582
234	162	5.03736
253	157	371.499
253	156	391.274
222	153	5.0317
232	153	5.03438
230	154	5.06269
229	154	5.07535
228	154	5.08693
227	154	5.11459
226	154	5.10156
225	154	5.03626
231	153	5.11073
230	153	5.05811
229	153	5.13126
228	153	5.10776
227	153	5.07684
226	153	5.12814
225	153	5.10247
224	153	5.08448
233	152	5.07215
232	152	5.12298
231	152	5.16845
230	152	5.10775
229	152	5.17446
228	152	5.14208
227	152	5.13582
226	152	5.12035
225	152	5.17739
224	152	5.11867
223	152	5.07669
222	152	5.07663
234	151	5.04435
233	151	5.10388
232	151	5.16945
231	151	5.13056
230	151	5.15509
229	151	5.20073
228	151	5.2816
227	151	5.21507
226	151	5.25866
225	151	5.12296
224	151	5.11149
223	151	5.13369
222	151	5.07356
221	151	5.0914
220	151	5.03297
234	150	5.06053
233	150	5.09463
232	150	5.14982
231	150	5.21876
230	150	5.23375
229	150	5.78399
228	150	6.87605
227	150	6.69306
226	150	6.20869
225	150	5.30991
224	150	5.1969
223	150	5.14372
222	150	5.14281
221	150	5.0779
220	150	5.06072
235	149	5.05876
234	149	5.06979
233	149	5.16467
232	149	5.24157
231	149	5.20975
230	149	6.47649
229	149	28.1479
228	149	121.277
227	149	136.038
226	149	59.8369
225	149	12.4315
224	149	5.41694
223	149	5.16551
222	149	5.16047
221	149	5.09059
220	149	5.0563
235	148	5.03158
234	148	5.1012
233	148	5.11763
232	148	5.1506
231	148	5.58974
230	148	24.1794
229	148	456.468
228	148	1296.75
227	148	1250.49
226	148	1014.79
225	148	58.8922
224	148	5.86531
223	148	5.19285
222	148	5.13975
221	148	5.10042
220	148	5.06068
235	147	5.04856
234	147	5.12441
233	147	5.14666
232	147	5.19304
231	147	5.96665
230	147	78.7532
229	147	1305.29
228	147	225.369
227	147	159.637
226	147	1013.08
225	147	190.843
224	147	6.68759
223	147	5.32325
222	147	5.16069
221	147	5.11474
220	147	5.07134
235	146	5.0734
234	146	5.12204
233	146	5.17812
232	146	5.21267
231	146	6.27089
230	146	75.1608
229	146	1228.73
228	146	261.537
227	146	179.576
226	146	1105.32
225	146	154.397
224	146	6.66323
223	146	5.2335
222	146	5.1476
221	146	5.09194
220	146	5.06713
235	145	5.04976
234	145	5.06934
233	145	5.15879
232	145	5.17391
231	145	5.65762
230	145	21.2152
229	145	311.416
228	145	1361.95
227	145	1290.47
226	145	783.395
225	145	43.6456
224	145	6.16576
223	145	5.24826
222	145	5.14651
221	145	5.10019
220	145	5.06748
219	145	5.04885
234	144	5.09677
233	144	5.1378
232	144	5.13812
231	144	5.2867
230	144	6.14345
229	144	24.4896
228	144	96.5069
227	144	110.395
226	144	42.4563
225	144	8.04502
224	144	5.29186
223	144	5.21783
222	144	5.13029
221	144	5.08835
220	144	5.08475
234	143	5.07186
233	143	5.11762
232	143	5.19246
231	143	5.11746
230	143	5.24171
229	143	5.59512
228	143	6.56331
227	143	6.70397
226	143	5.73559
225	143	5.33134
224	143	5.15349
223	143	5.20371
222	143	5.12739
221	143	5.10705
220	143	5.02925
233	142	5.06916
232	142	5.09126
231	142	5.11872
230	142	5.17003
229	142	5.16756
228	142	5.23624
227	142	5.31268
226	142	5.25735
225	142	5.1859
224	142	5.11093
223	142	5.10963
222	142	5.10291
221	142	5.06998
233	141	5.06687
232	141	5.0926
231	141	5.09703
230	141	5.12144
229	141	5.18077
228	141	5.16736
227	141	5.17357
226	141	5.15429
225	141	5.16336
224	141	5.11422
223	141	5.11026
222	141	5.05142
231	140	5.07091
230	140	5.11298
229	140	5.0795
228	140	5.14801
227	140	5.09959
226	140	5.14548
225	140	5.06994
224	140	5.11652
223	140	5.03603
230	139	5.03614
229	139	5.06742
228	139	5.04001
227	139	5.1184
226	139	5.0721
225	139	5.06947
6	152	5.08191
5	152	5.08646
4	152	5.10696
7	151	5.21315
6	151	17.8729
5	151	90.2037
4	151	16.6806
3	151	5.15426
2	151	5.05929
8	150	5.09798
7	150	11.212
6	150	526.568
5	150	1070.3
4	150	450.777
3	150	10.4584
2	150	5.06876
8	149	5.10779
7	149	18.8046
6	149	709.799
5	149	1257.37
4	149	645.791
3	149	13.9102
2	149	5.068
8	148	5.03091
7	148	6.11237
6	148	108.271
5	148	404.175
4	148	75.4391
3	148	5.27834
2	148	5.03558
7	147	5.09489
6	147	5.1929
5	147	6.81301
4	147	5.17952
3	147	5.07528
5	146	5.03848
4	146	5.02536
155	150	5.08547
154	150	5.09616
153	150	5.12254
152	150	5.09369
151	150	5.06047
156	149	5.03312
155	149	5.2893
154	149	28.5816
153	149	64.0487
152	149	7.01103
151	149	5.10528
156	148	5.12671
155	148	23.0432
154	148	685.782
153	148	955.575
152	148	278.314
151	148	5.2744
150	148	5.03521
156	147	5.11175
155	147	46.1752
154	147	924.385
153	147	1193.86
152	147	499.994
151	147	7.56936
150	147	5.06121
156	146	5.07733
155	146	6.85834
154	146	220.032
153	146	421.773
152	146	48.0585
151	146	5.13424
150	146	5.03134
155	145	5.06949
154	145	5.18099
153	145	7.78451
152	145	5.1555
151	145	5.06825
153	144	5.06519
78	146	14.5671
250	143	5.03533
249	143	5.09058
248	143	5.20329
247	143	5.43438
246	143	5.14653
245	143	5.06639
250	142	5.06432
249	142	6.62529
248	142	232.492
247	142	347.269
246	142	23.0986
245	142	5.12272
250	141	5.14626
249	141	73.047
248	141	995.893
247	141	1288.12
246	141	306.967
245	141	5.30092
250	140	5.09264
249	140	44.7219
248	140	779.944
247	140	960.892
246	140	177.4
245	140	5.16405
244	140	5.0629
250	139	5.05099
249	139	5.67714
248	139	43.9483
247	139	70.6517
246	139	7.70795
245	139	5.08683
249	138	5.02968
248	138	5.12312
247	138	5.22923
246	138	5.09768
189	128	30.2489
188	128	28.1753
189	127	5.92935
188	127	53.7021
175	128	11.152
19	125	8.56884
16	123	5.07662
15	123	5.13318
14	123	5.09504
13	123	5.03439
17	122	5.06684
16	122	5.3381
15	122	22.8206
14	122	23.9331
13	122	5.92312
12	122	5.07501
17	121	5.13647
16	121	57.727
15	121	696.326
14	121	725.68
13	121	75.9252
12	121	5.16824
18	120	5.0294
17	120	5.12026
16	120	198.99
15	120	1110.71
14	120	1108.79
13	120	212.886
12	120	5.15118
17	119	5.12071
16	119	22.9853
15	119	472.007
14	119	476.996
13	119	24.0428
12	119	5.12922
17	118	5.06316
16	118	5.17736
15	118	9.1447
14	118	10.2159
13	118	5.13684
12	118	5.05589
15	117	5.07652
14	117	5.06543
13	117	5.02892
211	112	5.04287
209	113	5.06906
208	113	5.07161
207	113	5.11126
210	112	5.12225
209	112	5.5651
208	112	16.9226
207	112	5.68971
206	112	5.13014
211	111	5.07275
210	111	5.51441
209	111	270.321
208	111	757.697
207	111	285.651
206	111	6.00813
205	111	5.06047
211	110	5.07837
210	110	15.4788
209	110	724.252
208	110	1260.46
207	110	727.172
206	110	17.518
205	110	5.06897
211	109	5.05434
210	109	6.76678
209	109	294.575
208	109	762.999
207	109	284.544
206	109	5.71531
205	109	5.05361
210	108	5.10281
209	108	6.47184
208	108	20.129
207	108	5.62695
206	108	5.10206
205	108	5.0289
209	107	5.07642
208	107	5.08702
207	107	5.1001
206	107	5.03606
85	112	130.331
142	104	5.07054
141	104	5.10237
140	104	5.11509
139	104	5.05467
143	103	5.07905
142	103	5.1709
141	103	17.978
140	103	37.7173
139	103	6.61268
138	103	5.13476
143	102	5.10623
142	102	16.3661
141	102	572.436
140	102	918.178
139	102	266.847
138	102	5.32247
137	102	5.06588
143	101	5.12405
142	101	35.2892
141	101	914.668
140	101	1524.12
139	101	550.245
138	101	8.67164
137	101	5.08698
143	100	5.04907
142	100	6.31969
141	100	254.883
140	100	517.751
139	100	79.2861
138	100	5.2361
142	99	5.10479
141	99	5.32599
140	99	8.70234
139	99	5.20811
138	99	5.06629
141	98	5.03312
140	98	5.06704
118	100	5.05978
117	100	5.09508
119	99	5.09588
118	99	5.28815
117	99	9.68415
116	99	5.20597
115	99	5.07347
120	98	5.07913
119	98	5.79147
118	98	262.838
117	98	535.746
116	98	94.8518
115	98	5.24036
114	98	5.03478
120	97	5.1144
119	97	35.4858
118	97	531.682
117	97	547.291
116	97	526.573
115	97	8.55328
114	97	5.09255
120	96	5.09103
119	96	17.6773
118	96	522.695
117	96	513.891
116	96	240.179
115	96	5.19143
114	96	5.06275
120	95	5.06574
119	95	5.17336
118	95	16.0767
117	95	36.6031
116	95	5.93514
115	95	5.09274
118	94	5.07065
117	94	5.09997
116	94	5.07066
69	100	55.3786
83	97	5.07797
81	98	5.07278
80	98	5.06777
82	97	5.15951
81	97	8.34059
80	97	6.09391
79	97	5.17729
78	97	5.03767
83	96	5.13116
82	96	49.1482
81	96	494.194
80	96	333.342
79	96	10.5436
78	96	5.08652
84	95	5.03453
83	95	5.5939
82	95	372.661
81	95	1191.42
80	95	1060.81
79	95	80.8762
78	95	5.11236
84	94	5.05278
83	94	5.12025
82	94	160.96
81	94	872.136
80	94	664.31
79	94	27.7475
78	94	5.14831
83	93	5.16248
82	93	6.26072
81	93	31.7314
80	93	19.4508
79	93	5.27411
78	93	5.06906
82	92	5.07137
81	92	5.07513
80	92	5.10597
79	92	5.02861
127	93	2132.73
126	93	2059.18
125	93	588.495
128	92	768.972
127	92	1923.53
126	92	1982.86
125	92	2158.77
127	91	1934.04
126	91	1964
125	91	675.746
121	91	646.546
130	89	5.0679
129	89	5.12507
128	89	5.09174
127	89	5.11075
131	88	5.07386
130	88	6.23707
129	88	61.0112
128	88	59.9311
127	88	6.74101
126	88	5.06874
131	87	5.14257
130	87	119.459
129	87	901.193
128	87	886.827
127	87	97.316
126	87	5.13428
131	86	5.17481
130	86	209.237
129	86	1119.27
128	86	1036.46
127	86	148.135
126	86	5.15146
125	86	5.03363
131	85	5.10352
130	85	10.7464
129	85	306.744
128	85	275.217
127	85	7.3736
126	85	5.07907
130	84	5.107
129	84	5.23876
128	84	5.20952
127	84	5.07357
126	84	5.05156
129	83	5.02908
0	89	5.06513
0	88	5.0541
1	87	5.0323
0	87	5.10283
1	86	5.06052
0	86	5.07925
1	85	5.02889
0	85	5.05347
223	88	5.03809
222	88	5.07678
224	87	5.09511
223	87	5.217
222	87	9.39265
221	87	5.24973
220	87	5.09675
225	86	5.09875
224	86	5.39456
223	86	129.903
222	86	142.406
221	86	117.39
220	86	5.38351
219	86	5.0889
225	85	5.07771
224	85	22.7556
223	85	144.29
222	85	137.272
221	85	138.717
220	85	13.2189
219	85	5.07311
225	84	5.10442
224	84	14.3386
223	84	137.827
222	84	136.799
221	84	135.232
220	84	6.38469
219	84	5.06867
225	83	5.0828
224	83	5.20916
223	83	14.747
222	83	48.4596
221	83	8.64737
220	83	5.19963
224	82	5.05788
223	82	5.12984
222	82	5.10827
221	82	5.09361
202	88	735.256
170	88	65.0401
172	82	15.6137
74	82	2196.12
73	82	2016.45
75	81	2100.1
74	81	1949.63
73	81	1870.98
72	81	1474.53
75	80	2028.24
74	80	1912.64
73	80	1909.4
178	80	5.0705
177	80	5.14787
176	80	5.14457
175	80	5.09736
179	79	5.07106
178	79	5.66319
177	79	53.2409
176	79	92.8818
175	79	7.13805
174	79	5.09718
179	78	5.10479
178	78	49.7372
177	78	360.653
176	78	365.592
175	78	224.981
174	78	5.14317
173	78	5.0322
179	77	5.12968
178	77	82.0414
177	77	356.952
176	77	323.108
175	77	334.761
174	77	5.37488
173	77	5.05112
179	76	5.09292
178	76	7.17084
177	76	219.262
176	76	316.224
175	76	17.1559
174	76	5.11564
179	75	5.02876
178	75	5.1057
177	75	5.13685
176	75	5.31137
175	75	5.1157
174	75	5.0666
177	74	5.06462
176	74	5.02466
74	78	7.83664
73	78	5.6925
74	77	21.1538
184	67	5.02958
182	69	5.03044
176	71	5.02884
180	70	5.05771
179	70	5.03946
178	70	5.05774
177	70	5.05663
176	70	5.09031
175	70	5.08803
174	70	5.0608
181	69	5.09405
180	69	5.0736
179	69	5.09234
178	69	5.13588
177	69	5.12854
176	69	5.1057
175	69	5.1091
174	69	5.06577
173	69	5.07394
182	68	5.11443
181	68	5.12674
180	68	5.16296
179	68	5.1017
178	68	5.18639
177	68	5.13797
176	68	5.1393
175	68	5.08817
174	68	5.09914
173	68	5.08963
172	68	5.05932
183	67	5.1151
182	67	5.10317
181	67	5.09907
180	67	5.12262
179	67	5.22673
178	67	5.22034
177	67	5.27276
176	67	5.25561
175	67	5.18948
174	67	5.14758
173	67	5.13973
172	67	5.106
171	67	5.09094
184	66	5.03653
183	66	5.06549
182	66	5.12021
181	66	5.08752
180	66	5.19524
179	66	5.57548
178	66	6.50921
177	66	6.28999
176	66	6.1086
175	66	5.4788
174	66	5.20135
173	66	5.13367
172	66	5.12709
171	66	5.10303
170	66	5.03114
184	65	5.05672
183	65	5.09723
182	65	5.1078
181	65	5.16004
180	65	5.63821
179	65	19.5815
178	65	101.992
177	65	171.775
176	65	96.6995
175	65	19.3689
174	65	5.5791
173	65	5.15604
172	65	5.12179
171	65	5.09958
170	65	5.07778
185	64	5.06329
184	64	5.0908
183	64	5.09803
182	64	5.14167
181	64	5.43777
180	64	8.9002
179	64	173.715
178	64	1519.39
177	64	1073.16
176	64	1434.29
175	64	126.763
174	64	7.13533
173	64	5.31095
172	64	5.1604
171	64	5.11797
170	64	5.11086
185	63	5.02805
184	63	5.06997
183	63	5.15908
182	63	5.12318
181	63	5.35457
180	63	32.005
179	63	742.983
178	63	460.29
177	63	187.816
176	63	529.768
175	63	577.478
174	63	20.8745
173	63	5.24332
172	63	5.16477
171	63	5.09628
170	63	5.07353
169	63	5.06674
185	62	5.06218
184	62	5.0977
183	62	5.10064
182	62	5.19226
181	62	5.34992
180	62	23.9056
179	62	574.339
178	62	647.403
177	62	248.105
176	62	772.956
175	62	420.676
174	62	13.6999
173	62	5.43804
172	62	5.19385
171	62	5.10845
170	62	5.14999
169	62	5.04324
184	61	5.07029
183	61	5.10733
182	61	5.08605
181	61	5.27273
180	61	7.77169
179	61	70.1432
178	61	923.854
177	61	1525.86
176	61	847.89
175	61	52.2469
174	61	6.28274
173	61	5.21709
172	61	5.12119
171	61	5.10694
170	61	5.0896
184	60	5.08556
183	60	5.09727
182	60	5.16428
181	60	5.20951
180	60	5.34052
179	60	12.4328
178	60	53.6744
177	60	86.642
176	60	42.7219
175	60	7.64293
174	60	5.38084
173	60	5.17201
172	60	5.11588
171	60	5.10873
170	60	5.05319
184	59	5.06415
183	59	5.09053
182	59	5.10119
181	59	5.18165
180	59	5.19618
179	59	5.49695
178	59	5.75027
177	59	5.80312
176	59	5.60381
175	59	5.19772
174	59	5.19114
173	59	5.16564
172	59	5.12304
171	59	5.10619
170	59	5.03226
183	58	5.05881
182	58	5.11065
181	58	5.08659
180	58	5.12149
179	58	5.12545
178	58	5.15465
177	58	5.18933
176	58	5.18574
175	58	5.12968
174	58	5.13135
173	58	5.1043
172	58	5.12907
171	58	5.07287
182	57	5.05685
181	57	5.11528
180	57	5.13608
179	57	5.11391
178	57	5.11091
177	57	5.16166
176	57	5.09742
175	57	5.14829
174	57	5.09799
173	57	5.11494
172	57	5.06799
182	56	5.03422
181	56	5.03544
180	56	5.10845
179	56	5.07585
178	56	5.10871
177	56	5.07308
176	56	5.09908
175	56	5.09024
174	56	5.10459
173	56	5.03536
180	55	5.02816
179	55	5.02606
178	55	5.05322
177	55	5.0732
176	55	5.07736
82	63	5.07381
81	63	5.05094
80	63	5.09883
79	63	5.06444
83	62	5.0639
82	62	5.28785
81	62	15.9277
80	62	20.6151
79	62	5.77278
78	62	5.07267
83	61	5.0849
82	61	30.6045
81	61	640.657
80	61	713.661
79	61	89.1873
78	61	5.1438
77	61	5.02844
84	60	5.03784
83	60	5.15064
82	60	130.061
81	60	1111.1
80	60	1526.95
79	60	296.765
78	60	5.32062
77	60	5.07889
83	59	5.11368
82	59	20.9755
81	59	496.984
80	59	589.496
79	59	49.2191
78	59	5.10347
77	59	5.02456
83	58	5.06594
82	58	5.31413
81	58	10.6993
80	58	12.7873
79	58	5.2048
78	58	5.02501
82	57	5.05507
81	57	5.06313
80	57	5.105
79	57	5.0678
199	53	2075.06
198	53	2263.61
200	52	1937.9
199	52	1932.21
198	52	1928.55
197	52	1949.67
200	51	1979.14
199	51	2151.46
198	51	1880.2
197	51	2113.85
199	50	642.81
198	50	727.679
95	52	5.05542
94	52	5.11304
93	52	5.11937
92	52	5.10354
91	52	5.0291
96	51	5.05034
95	51	5.3046
94	51	36.7773
93	51	106.769
92	51	12.1538
91	51	5.13095
96	50	5.08195
95	50	22.1049
94	50	702.237
93	50	1297.37
92	50	339.577
91	50	5.91644
90	50	5.06844
96	49	5.09483
95	49	29.9944
94	49	834.31
93	49	1188.17
92	49	470.257
91	49	7.92147
90	49	5.08208
96	48	5.06229
95	48	6.33573
94	48	133.72
93	48	320.806
92	48	34.8205
91	48	5.12844
95	47	5.10383
94	47	5.13439
93	47	5.41441
92	47	5.08461
91	47	5.07488
94	46	5.06729
93	46	5.05759
183	49	50.2948
130	49	8.36081
166	48	29.4378
222	47	5.05779
221	47	5.0766
220	47	5.21654
219	47	5.10169
218	47	5.0867
222	46	5.12136
221	46	10.67
220	46	156.213
219	46	83.9052
218	46	5.98406
217	46	5.09891
223	45	5.05851
222	45	5.44027
221	45	343.26
220	45	1048.38
219	45	823.99
218	45	41.9258
217	45	5.12094
223	44	5.06439
222	44	5.52959
221	44	370.674
220	44	1196.81
219	44	943.566
218	44	43.2589
217	44	5.16353
222	43	5.13226
221	43	17.8469
220	43	229.523
219	43	115.848
218	43	6.00872
217	43	5.0346
222	42	5.06708
221	42	5.08457
220	42	5.15209
219	42	5.12552
218	42	5.07671
53	45	5.05258
52	45	5.06015
51	45	5.09001
50	45	5.0348
54	44	5.05209
53	44	5.28364
52	44	13.9345
51	44	13.2775
50	44	5.21142
49	44	5.03102
54	43	5.16808
53	43	47.3006
52	43	592.985
51	43	519.508
50	43	26.8535
49	43	5.18442
55	42	5.02939
54	42	5.17407
53	42	286.988
52	42	1183.56
51	42	1091.44
50	42	150.511
49	42	5.13451
55	41	5.07959
54	41	5.13357
53	41	77.2909
52	41	724.037
51	41	643.13
50	41	33.3626
49	41	5.12716
54	40	5.05575
53	40	5.78388
52	40	20.8171
51	40	17.8522
50	40	5.3453
49	40	5.06137
53	39	5.06166
52	39	5.05799
51	39	5.08343
50	39	5.02114
81	24	19.2803
80	24	55.564
81	23	30.2466
80	23	8.44582
79	23	13.7265
82	22	12.0896
81	22	11.5411
79	22	20.0213
78	22	9.91056
81	21	17.5408
78	21	15.6398
81	20	58.127
78	20	7.92434
77	20	9.12456
81	19	26.4494
81	18	22.011
81	17	21.7246
81	16	29.384
81	15	17.1597
80	15	45.6636
79	15	8.51851
80	14	6.72693
79	14	106.692
54	21	5.02349
52	22	5.04979
51	22	5.07006
50	22	5.04211
53	21	5.10069
52	21	5.24092
51	21	10.107
50	21	5.28322
49	21	5.05846
54	20	5.04937
53	20	5.29292
52	20	169.683
51	20	548.105
50	20	185.703
49	20	5.91763
48	20	5.06841
54	19	5.08296
53	19	17.079
52	19	705.32
51	19	1245.32
50	19	748.76
49	19	19.7552
48	19	5.09854
54	18	5.0289
53	18	8.61514
52	18	381.104
51	18	891.8
50	18	424.128
49	18	8.03666
48	18	5.06104
54	17	5.05889
53	17	5.11551
52	17	9.70151
51	17	36.734
50	17	9.48247
49	17	5.1108
48	17	5.06277
53	16	5.03671
52	16	5.05765
51	16	5.07581
50	16	5.07316
49	16	5.05748
175	19	119.756
174	19	941.856
46	16	5.06906
44	17	5.03249
43	17	5.02278
45	16	5.09478
44	16	5.14726
43	16	5.08432
42	16	5.09507
47	15	5.04504
46	15	5.16351
45	15	33.3243
44	15	184.578
43	15	40.7713
42	15	5.40169
41	15	5.06115
47	14	5.0636
46	14	12.022
45	14	546.488
44	14	1091.61
43	14	598.171
42	14	15.6208
41	14	5.05093
47	13	5.06204
46	13	15.4209
45	13	616.895
44	13	1185.78
43	13	680.365
42	13	15.4533
41	13	5.08595
47	12	5.05908
46	12	5.42378
45	12	48.8998
44	12	255.834
43	12	54.8489
42	12	5.25355
41	12	5.03812
46	11	5.04586
45	11	5.11967
44	11	5.10556
43	11	5.1243
42	11	5.06903
45	10	5.02567
44	10	5.05353
43	10	5.02891
9	0	5.06435
13	6	5.04129
12	6	5.06314
11	6	5.10689
10	6	5.08399
9	6	5.06877
13	5	5.05871
12	5	6.89457
11	5	52.9825
10	5	36.5712
9	5	6.02979
8	5	5.06834
14	4	5.05838
13	4	5.23956
12	4	247.204
11	4	292.205
10	4	296.349
9	4	45.5046
8	4	5.12567
14	3	5.07313
13	3	5.69965
12	3	273.458
11	3	280.171
10	3	284.66
9	3	64.3859
8	3	5.13105
7	3	5.02613
14	2	5.02584
13	2	5.12811
12	2	15.7905
11	2	217.909
10	2	127.852
9	2	6.38195
8	2	5.05238
13	1	5.06807
12	1	5.10433
11	1	5.16233
10	1	5.13912
9	1	5.0692
12	0	5.02847
11	0	5.0454
10	0	5.034
25	3	5.3911
